drone_id,t,x,y,z,yaw
cf4,1.3000,-0.5375,-0.2309,0.5000,0.0000
cf4,1.4000,-0.4403,-0.2232,0.5000,0.0000
cf4,1.5000,-0.3437,-0.2162,0.5000,0.0000
cf4,1.6000,-0.2477,-0.2103,0.5000,0.0000
cf4,1.7000,-0.1522,-0.2057,0.5000,0.0000
cf4,1.8000,-0.0563,-0.2026,0.5000,0.0000
cf4,1.9000,0.0419,-0.2015,0.5000,0.0000
cf4,2.0000,0.1402,-0.2021,0.5000,0.0000
cf4,2.1000,0.2388,-0.2044,0.5000,0.0000
cf4,2.2000,0.3377,-0.2079,0.5000,0.0000
cf4,2.3000,0.4366,-0.2125,0.5000,0.0000
cf4,2.4000,0.5356,-0.2180,0.5000,0.0000
cf4,2.5000,0.6344,-0.2240,0.5000,0.0000
cf4,2.6000,0.7331,-0.2305,0.5000,0.0000
cf4,2.7000,0.8315,-0.2373,0.5000,0.0000
cf4,2.8000,0.9296,-0.2441,0.5000,0.0000
cf4,2.9000,1.0276,-0.2509,0.5000,0.0000
cf4,3.0000,1.1253,-0.2576,0.5000,0.0000
cf4,3.1000,1.2229,-0.2641,0.5000,0.0000
cf4,3.2000,1.3204,-0.2702,0.5000,0.0000
cf4,3.3000,1.4177,-0.2759,0.5000,0.0000
cf4,3.4000,1.5149,-0.2812,0.5000,0.0000
cf4,3.5000,1.6120,-0.2859,0.5000,0.0000
cf4,3.6000,1.7091,-0.2899,0.5000,0.0000
cf4,3.7000,1.8061,-0.2933,0.5000,0.0000
cf4,3.8000,1.9030,-0.2959,0.5000,0.0000
cf4,3.9000,2.0001,-0.2978,0.5000,0.0000
