drone_id,t,x,y,z,yaw
cf1,0.0000,-1.5000,0.0000,0.5000,0.0000
cf1,0.1000,-1.4551,-0.0000,0.5000,0.0000
cf1,0.2000,-1.3953,-0.0000,0.5000,0.0000
cf1,0.3000,-1.3205,-0.0000,0.4968,0.0000
cf1,0.4000,-1.2310,-0.0000,0.4882,0.0000
cf1,0.5000,-1.1271,-0.0000,0.4737,0.0000
cf1,0.6000,-1.0089,-0.0000,0.4540,0.0000
cf1,0.7000,-0.8804,-0.0000,0.4322,0.0000
cf1,0.8000,-0.7540,-0.0000,0.4131,0.0000
cf1,0.9000,-0.6418,-0.0000,0.4002,0.0000
cf1,1.0000,-0.5441,-0.0000,0.3938,0.0000
cf1,1.1000,-0.4596,-0.0000,0.3924,0.0000
cf1,1.2000,-0.3790,-0.0000,0.3941,0.0000
cf1,1.3000,-0.2982,-0.0000,0.3979,0.0000
cf1,1.4000,-0.2158,-0.0000,0.4031,0.0000
cf1,1.5000,-0.1316,-0.0000,0.4090,0.0000
cf1,1.6000,-0.0459,-0.0000,0.4153,0.0000
cf1,1.7000,0.0410,-0.0000,0.4216,0.0000
cf1,1.8000,0.1289,-0.0000,0.4276,0.0000
cf1,1.9000,0.2176,-0.0000,0.4334,0.0000
cf1,2.0000,0.3069,-0.0000,0.4387,0.0000
cf1,2.1000,0.3967,-0.0000,0.4436,0.0000
cf1,2.2000,0.4870,-0.0000,0.4481,0.0000
cf1,2.3000,0.5775,-0.0000,0.4522,0.0000
cf1,2.4000,0.6679,-0.0000,0.4559,0.0000
cf1,2.5000,0.7572,-0.0000,0.4593,0.0000
cf1,2.6000,0.8449,0.0000,0.4622,0.0000
cf1,2.7000,0.9320,0.0000,0.4649,0.0000
cf1,2.8000,1.0188,0.0000,0.4673,0.0000
cf1,2.9000,1.1055,0.0000,0.4695,0.0000
cf1,3.0000,1.1919,0.0000,0.4714,0.0000
cf1,3.1000,1.2779,0.0000,0.4731,0.0000
cf1,3.2000,1.3630,0.0000,0.4746,0.0000
cf1,3.3000,1.4467,0.0000,0.4758,0.0000
cf1,3.4000,1.5283,0.0000,0.4768,0.0000
cf1,3.5000,1.6070,0.0000,0.4776,0.0000
cf1,3.6000,1.6817,0.0000,0.4782,0.0000
cf1,3.7000,1.7509,0.0000,0.4785,0.0000
cf1,3.8000,1.8134,0.0000,0.4787,0.0000
cf1,3.9000,1.8675,0.0000,0.4788,0.0000
cf2,0.0000,-2.0000,0.0000,0.5000,0.0000
cf2,0.1000,-1.8462,0.0000,0.5000,0.0000
cf2,0.2000,-1.7073,0.0000,0.5000,0.0000
cf2,0.3000,-1.5786,0.0000,0.5047,0.0000
cf2,0.4000,-1.4528,0.0000,0.5143,0.0000
cf2,0.5000,-1.3252,0.0000,0.5275,0.0000
cf2,0.6000,-1.1877,0.0000,0.5437,0.0000
cf2,0.7000,-1.0352,0.0000,0.5612,0.0000
cf2,0.8000,-0.8734,0.0000,0.5773,0.0000
cf2,0.9000,-0.7087,0.0000,0.5887,0.0000
cf2,1.0000,-0.5359,0.0000,0.5937,0.0000
cf2,1.1000,-0.3640,0.0000,0.5919,0.0000
cf2,1.2000,-0.1946,0.0000,0.5857,0.0000
cf2,1.3000,-0.0280,0.0000,0.5770,0.0000
cf2,1.4000,0.1359,0.0000,0.5677,0.0000
cf2,1.5000,0.2977,0.0000,0.5584,0.0000
cf2,1.6000,0.4581,0.0000,0.5499,0.0000
cf2,1.7000,0.6175,0.0000,0.5422,0.0000
cf2,1.8000,0.7765,0.0000,0.5355,0.0000
cf2,1.9000,0.9352,0.0000,0.5297,0.0000
cf2,2.0000,1.0932,0.0000,0.5247,0.0000
cf2,2.1000,1.2484,0.0000,0.5206,0.0000
cf2,2.2000,1.3962,0.0000,0.5173,0.0000
cf2,2.3000,1.5289,0.0000,0.5149,0.0000
cf2,2.4000,1.6467,-0.0000,0.5132,0.0000
cf2,2.5000,1.7495,-0.0000,0.5120,0.0000
cf2,2.6000,1.8373,-0.0000,0.5112,0.0000
cf2,2.7000,1.9101,-0.0000,0.5107,0.0000
cf2,2.8000,1.9678,-0.0000,0.5104,0.0000
cf2,2.9000,2.0106,-0.0000,0.5102,0.0000
cf2,3.0000,2.0384,-0.0000,0.5102,0.0000
cf2,3.1000,2.0512,-0.0000,0.5102,0.0000
cf2,3.2000,2.0512,-0.0000,0.5102,0.0000
cf2,3.3000,2.0512,-0.0000,0.5102,0.0000
cf2,3.4000,2.0512,-0.0000,0.5102,0.0000
cf2,3.5000,2.0512,-0.0000,0.5102,0.0000
cf2,3.6000,2.0515,-0.0000,0.5102,0.0000
cf2,3.7000,2.0541,-0.0000,0.5102,0.0000
cf2,3.8000,2.0594,-0.0000,0.5102,0.0000
cf2,3.9000,2.0651,-0.0000,0.5102,0.0000
cf3,0.0000,-1.8000,0.3000,0.5000,0.0000
cf3,0.1000,-1.7026,0.3000,0.5000,0.0000
cf3,0.2000,-1.6101,0.3000,0.5000,0.0000
cf3,0.3000,-1.5187,0.2975,0.5000,0.0000
cf3,0.4000,-1.4263,0.2921,0.5000,0.0000
cf3,0.5000,-1.3324,0.2840,0.5000,0.0000
cf3,0.6000,-1.2368,0.2733,0.5001,0.0000
cf3,0.7000,-1.1397,0.2605,0.5001,0.0000
cf3,0.8000,-1.0414,0.2458,0.5001,0.0000
cf3,0.9000,-0.9421,0.2297,0.5002,0.0000
cf3,1.0000,-0.8420,0.2125,0.5002,0.0000
cf3,1.1000,-0.7414,0.1948,0.5003,0.0000
cf3,1.2000,-0.6407,0.1771,0.5003,0.0000
cf3,1.3000,-0.5402,0.1599,0.5004,0.0000
cf3,1.4000,-0.4406,0.1439,0.5004,0.0000
cf3,1.5000,-0.3426,0.1297,0.5005,0.0000
cf3,1.6000,-0.2468,0.1178,0.5005,0.0000
cf3,1.7000,-0.1535,0.1089,0.5005,0.0000
cf3,1.8000,-0.0615,0.1032,0.5006,0.0000
cf3,1.9000,0.0333,0.1009,0.5006,0.0000
cf3,2.0000,0.1288,0.1023,0.5007,0.0000
cf3,2.1000,0.2263,0.1068,0.5007,0.0000
cf3,2.2000,0.3256,0.1140,0.5007,0.0000
cf3,2.3000,0.4260,0.1235,0.5007,0.0000
cf3,2.4000,0.5271,0.1348,0.5007,0.0000
cf3,2.5000,0.6286,0.1474,0.5007,0.0000
cf3,2.6000,0.7304,0.1609,0.5007,0.0000
cf3,2.7000,0.8317,0.1749,0.5006,0.0000
cf3,2.8000,0.9323,0.1890,0.5006,0.0000
cf3,2.9000,1.0320,0.2029,0.5005,0.0000
cf3,3.0000,1.1310,0.2165,0.5004,0.0000
cf3,3.1000,1.2292,0.2295,0.5004,0.0000
cf3,3.2000,1.3268,0.2417,0.5003,0.0000
cf3,3.3000,1.4240,0.2531,0.5002,0.0000
cf3,3.4000,1.5207,0.2634,0.5002,0.0000
cf3,3.5000,1.6170,0.2726,0.5001,0.0000
cf3,3.6000,1.7130,0.2806,0.5001,0.0000
cf3,3.7000,1.8087,0.2871,0.5001,0.0000
cf3,3.8000,1.9043,0.2922,0.5000,0.0000
cf3,3.9000,2.0004,0.2957,0.5000,0.0000
cf4,0.0000,-1.8000,-0.3000,0.5000,0.0000
cf4,0.1000,-1.7026,-0.3000,0.5000,0.0000
cf4,0.2000,-1.6101,-0.3000,0.5000,0.0000
cf4,0.3000,-1.5187,-0.2975,0.5000,0.0000
cf4,0.4000,-1.4263,-0.2921,0.5000,0.0000
cf4,0.5000,-1.3324,-0.2840,0.5000,0.0000
cf4,0.6000,-1.2368,-0.2733,0.5001,0.0000
cf4,0.7000,-1.1397,-0.2605,0.5001,0.0000
cf4,0.8000,-1.0414,-0.2458,0.5001,0.0000
cf4,0.9000,-0.9421,-0.2297,0.5002,0.0000
cf4,1.0000,-0.8420,-0.2125,0.5002,0.0000
cf4,1.1000,-0.7414,-0.1948,0.5003,0.0000
cf4,1.2000,-0.6407,-0.1771,0.5003,0.0000
