drone_id,t,x,y,z,yaw
cf4,1.2000,-0.6308,-0.3000,0.5000,0.0000
cf4,1.3000,-0.5334,-0.3000,0.5000,0.0000
cf4,1.4000,-0.4359,-0.3000,0.5000,0.0000
cf4,1.5000,-0.3385,-0.3000,0.5000,0.0000
cf4,1.6000,-0.2410,-0.3000,0.5000,0.0000
cf4,1.7000,-0.1436,-0.3000,0.5000,0.0000
cf4,1.8000,-0.0462,-0.3000,0.5000,-0.0000
cf4,1.9000,0.0513,-0.3000,0.5000,-0.0000
cf4,2.0000,0.1487,-0.3000,0.5000,-0.0000
cf4,2.1000,0.2461,-0.3000,0.5000,-0.0000
cf4,2.2000,0.3436,-0.3000,0.5000,-0.0000
cf4,2.3000,0.4410,-0.3000,0.5000,-0.0000
cf4,2.4000,0.5385,-0.3000,0.5000,-0.0000
cf4,2.5000,0.6359,-0.3000,0.5000,-0.0000
cf4,2.6000,0.7333,-0.3000,0.5000,-0.0000
cf4,2.7000,0.8308,-0.3000,0.5000,-0.0000
cf4,2.8000,0.9282,-0.3000,0.5000,-0.0000
cf4,2.9000,1.0256,-0.3000,0.5000,-0.0000
cf4,3.0000,1.1231,-0.3000,0.5000,0.0000
cf4,3.1000,1.2205,-0.3000,0.5000,0.0000
cf4,3.2000,1.3180,-0.3000,0.5000,0.0000
cf4,3.3000,1.4154,-0.3000,0.5000,0.0000
cf4,3.4000,1.5128,-0.3000,0.5000,0.0000
cf4,3.5000,1.6103,-0.3000,0.5000,0.0000
cf4,3.6000,1.7077,-0.3000,0.5000,0.0000
cf4,3.7000,1.8051,-0.3000,0.5000,-0.0000
cf4,3.8000,1.9026,-0.3000,0.5000,-0.0000
cf4,3.9000,2.0000,-0.3000,0.5000,-0.0000
