drone_id,t,x,y,z,yaw
cf3,1.2000,-0.0119,0.3341,0.5212,0.0000
cf3,1.3000,-0.0158,0.3029,0.5290,0.0000
cf3,1.4000,-0.0200,0.2708,0.5374,0.0000
cf3,1.5000,-0.0241,0.2390,0.5459,0.0000
cf3,1.6000,-0.0280,0.2083,0.5540,0.0000
cf3,1.7000,-0.0315,0.1791,0.5614,0.0000
cf3,1.8000,-0.0346,0.1511,0.5680,0.0000
cf3,1.9000,-0.0373,0.1230,0.5738,0.0000
cf3,2.0000,-0.0399,0.0920,0.5792,0.0000
cf3,2.1000,-0.0421,0.0577,0.5839,0.0000
cf3,2.2000,-0.0438,0.0225,0.5870,0.0000
cf3,2.3000,-0.0447,-0.0129,0.5885,0.0000
cf3,2.4000,-0.0449,-0.0455,0.5883,0.0000
cf3,2.5000,-0.0445,-0.0778,0.5866,0.0000
cf3,2.6000,-0.0436,-0.1110,0.5836,0.0000
cf3,2.7000,-0.0420,-0.1457,0.5794,0.0000
cf3,2.8000,-0.0400,-0.1817,0.5741,0.0000
cf3,2.9000,-0.0377,-0.2186,0.5681,0.0000
cf3,3.0000,-0.0351,-0.2556,0.5618,0.0000
cf3,3.1000,-0.0324,-0.2919,0.5556,0.0000
cf3,3.2000,-0.0298,-0.3266,0.5499,0.0000
cf3,3.3000,-0.0275,-0.3591,0.5450,0.0000
cf3,3.4000,-0.0255,-0.3888,0.5411,0.0000
cf3,3.5000,-0.0238,-0.4157,0.5381,0.0000
cf3,3.6000,-0.0225,-0.4398,0.5360,0.0000
cf3,3.7000,-0.0216,-0.4618,0.5346,0.0000
cf3,3.8000,-0.0208,-0.4830,0.5339,0.0000
cf3,3.9000,-0.0203,-0.5050,0.5335,0.0000
cf4,0.0000,0.0000,-0.5000,0.5000,0.0000
cf4,0.1000,0.0000,-0.4744,0.5000,0.0000
cf4,0.2000,0.0000,-0.4607,0.5000,0.0000
cf4,0.3000,0.0000,-0.4547,0.5000,0.0000
cf4,0.4000,0.0001,-0.4523,0.4999,0.0000
cf4,0.5000,0.0001,-0.4505,0.4998,0.0000
cf4,0.6000,0.0003,-0.4468,0.4996,0.0000
cf4,0.7000,0.0008,-0.4395,0.4989,0.0000
cf4,0.8000,0.0017,-0.4277,0.4975,0.0000
cf4,0.9000,0.0032,-0.4108,0.4949,0.0000
cf4,1.0000,0.0054,-0.3892,0.4910,0.0000
cf4,1.1000,0.0083,-0.3633,0.4856,0.0000
cf4,1.2000,0.0119,-0.3341,0.4788,0.0000
cf4,1.3000,0.0158,-0.3029,0.4710,0.0000
cf4,1.4000,0.0200,-0.2708,0.4626,0.0000
cf4,1.5000,0.0241,-0.2390,0.4541,0.0000
cf4,1.6000,0.0280,-0.2083,0.4460,0.0000
cf4,1.7000,0.0315,-0.1791,0.4386,0.0000
cf4,1.8000,0.0346,-0.1511,0.4320,0.0000
cf4,1.9000,0.0373,-0.1230,0.4262,0.0000
cf4,2.0000,0.0399,-0.0920,0.4207,0.0000
cf4,2.1000,0.0421,-0.0577,0.4161,0.0000
cf4,2.2000,0.0438,-0.0225,0.4130,0.0000
cf4,2.3000,0.0447,0.0129,0.4115,0.0000
cf4,2.4000,0.0449,0.0455,0.4117,0.0000
cf4,2.5000,0.0445,0.0778,0.4134,0.0000
cf4,2.6000,0.0436,0.1110,0.4164,0.0000
cf4,2.7000,0.0420,0.1457,0.4206,0.0000
cf4,2.8000,0.0400,0.1817,0.4259,0.0000
cf4,2.9000,0.0377,0.2186,0.4319,0.0000
cf4,3.0000,0.0351,0.2556,0.4382,0.0000
cf4,3.1000,0.0324,0.2919,0.4444,0.0000
cf4,3.2000,0.0298,0.3266,0.4501,0.0000
cf4,3.3000,0.0275,0.3591,0.4550,0.0000
cf4,3.4000,0.0255,0.3888,0.4589,0.0000
cf4,3.5000,0.0238,0.4157,0.4619,0.0000
cf4,3.6000,0.0225,0.4398,0.4640,0.0000
cf4,3.7000,0.0216,0.4618,0.4654,0.0000
cf4,3.8000,0.0208,0.4830,0.4661,0.0000
cf4,3.9000,0.0203,0.5050,0.4665,0.0000
