drone_id,t,x,y,z,yaw
cf4,1.3000,0.0258,-0.2375,0.4515,0.0000
cf4,1.4000,0.0293,-0.2090,0.4451,0.0000
cf4,1.5000,0.0317,-0.1889,0.4408,0.0000
cf4,1.6000,0.0333,-0.1743,0.4379,0.0000
cf4,1.7000,0.0349,-0.1587,0.4348,0.0000
cf4,1.8000,0.0372,-0.1343,0.4300,0.0000
cf4,1.9000,0.0400,-0.0997,0.4234,0.0000
cf4,2.0000,0.0433,-0.0502,0.4148,0.0000
cf4,2.1000,0.0457,-0.0006,0.4080,0.0000
cf4,2.2000,0.0469,0.0400,0.4045,0.0000
cf4,2.3000,0.0472,0.0658,0.4038,0.0000
cf4,2.4000,0.0471,0.0773,0.4041,0.0000
cf4,2.5000,0.0468,0.0903,0.4050,0.0000
cf4,2.6000,0.0459,0.1111,0.4073,0.0000
cf4,2.7000,0.0443,0.1413,0.4116,0.0000
cf4,2.8000,0.0417,0.1796,0.4181,0.0000
cf4,2.9000,0.0384,0.2236,0.4266,0.0000
cf4,3.0000,0.0345,0.2705,0.4360,0.0000
cf4,3.1000,0.0306,0.3174,0.4454,0.0000
cf4,3.2000,0.0268,0.3617,0.4539,0.0000
cf4,3.3000,0.0236,0.4010,0.4608,0.0000
cf4,3.4000,0.0211,0.4337,0.4656,0.0000
cf4,3.5000,0.0195,0.4586,0.4687,0.0000
cf4,3.6000,0.0185,0.4758,0.4702,0.0000
cf4,3.7000,0.0180,0.4862,0.4709,0.0000
cf4,3.8000,0.0177,0.4934,0.4712,0.0000
cf4,3.9000,0.0175,0.5038,0.4713,0.0000
